run_id,experiment,relative_path,dataset,dataset_condition,is_augmented,model_arm,run_status,seed,planned_steps,actual_steps,selection_file,selected_checkpoint,evaluation_count,evidence_level,missing_artifacts
run-4b3b8a2ba6cdf224,unified_rsaca_levir_cc_seed2222,experiments/reliability_sparse_rsaca_v1_new_masks_20260821/unified_rsaca_levir_cc_seed2222,levir_cc,levir_cc,False,RSACA,completed,2222,10000,10000,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_new_masks_20260821/unified_rsaca_levir_cc_seed2222/best_snapshot_for_paper.json,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_new_masks_20260821/unified_rsaca_levir_cc_seed2222/snapshots/unified_rsaca_levir_cc_seed2222_checkpoint_9000.pt,1,selection_and_test_record,
run-d06cfe6e9e2d5d24,unified_rsaca_levir_cc_seed3333,experiments/reliability_sparse_rsaca_v1_new_masks_20260821/unified_rsaca_levir_cc_seed3333,levir_cc,levir_cc,False,RSACA,completed,3333,10000,10000,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_new_masks_20260821/unified_rsaca_levir_cc_seed3333/best_snapshot_for_paper.json,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_new_masks_20260821/unified_rsaca_levir_cc_seed3333/snapshots/unified_rsaca_levir_cc_seed3333_checkpoint_10000.pt,1,selection_and_test_record,
run-eba502db5ba74f4f,unified_rsaca_levir_mci_seed1111,experiments/reliability_sparse_rsaca_v1_new_masks_20260821/unified_rsaca_levir_mci_seed1111,levir_mci,levir_mci,False,RSACA,completed,1111,10000,10000,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_new_masks_20260821/unified_rsaca_levir_mci_seed1111/best_snapshot_for_paper.json,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_new_masks_20260821/unified_rsaca_levir_mci_seed1111/snapshots/unified_rsaca_levir_mci_seed1111_checkpoint_9000.pt,1,selection_and_test_record,
run-bcf0f042134b7943,unified_rsaca_levir_mci_seed2222,experiments/reliability_sparse_rsaca_v1_new_masks_20260821/unified_rsaca_levir_mci_seed2222,levir_mci,levir_mci,False,RSACA,completed,2222,10000,10000,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_new_masks_20260821/unified_rsaca_levir_mci_seed2222/best_snapshot_for_paper.json,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_new_masks_20260821/unified_rsaca_levir_mci_seed2222/snapshots/unified_rsaca_levir_mci_seed2222_checkpoint_10000.pt,1,selection_and_test_record,
run-a387d78e8e773923,unified_rsaca_levir_mci_seed3333,experiments/reliability_sparse_rsaca_v1_new_masks_20260821/unified_rsaca_levir_mci_seed3333,levir_mci,levir_mci,False,RSACA,completed,3333,10000,10000,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_new_masks_20260821/unified_rsaca_levir_mci_seed3333/best_snapshot_for_paper.json,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_new_masks_20260821/unified_rsaca_levir_mci_seed3333/snapshots/unified_rsaca_levir_mci_seed3333_checkpoint_9000.pt,1,selection_and_test_record,
run-e9342bbd6240c512,unified_rsaca_second_cc_seed1111,experiments/reliability_sparse_rsaca_v1_new_masks_20260821/unified_rsaca_second_cc_seed1111,second_cc,SECOND-CC-AUG,True,RSACA,completed,1111,10000,10000,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_new_masks_20260821/unified_rsaca_second_cc_seed1111/best_snapshot_for_paper.json,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_new_masks_20260821/unified_rsaca_second_cc_seed1111/snapshots/unified_rsaca_second_cc_seed1111_checkpoint_10000.pt,1,selection_and_test_record,
run-ad7ed7a102e9bbeb,unified_rsaca_second_cc_seed2222,experiments/reliability_sparse_rsaca_v1_new_masks_20260821/unified_rsaca_second_cc_seed2222,second_cc,SECOND-CC-AUG,True,RSACA,completed,2222,10000,10000,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_new_masks_20260821/unified_rsaca_second_cc_seed2222/best_snapshot_for_paper.json,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_new_masks_20260821/unified_rsaca_second_cc_seed2222/snapshots/unified_rsaca_second_cc_seed2222_checkpoint_8000.pt,1,selection_and_test_record,
run-b2d3e1817cec70f7,unified_rsaca_second_cc_seed3333,experiments/reliability_sparse_rsaca_v1_new_masks_20260821/unified_rsaca_second_cc_seed3333,second_cc,SECOND-CC-AUG,True,RSACA,completed,3333,10000,10000,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_new_masks_20260821/unified_rsaca_second_cc_seed3333/best_snapshot_for_paper.json,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_new_masks_20260821/unified_rsaca_second_cc_seed3333/snapshots/unified_rsaca_second_cc_seed3333_checkpoint_10000.pt,1,selection_and_test_record,
run-bd401e406bbcee67,unified_rsaca_levir_cc_seed1111,experiments/reliability_sparse_rsaca_v1_prenorm_changed_global/unified_rsaca_levir_cc_seed1111,levir_cc,levir_cc,False,RSACA,completed,1111,10000,10000,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_prenorm_changed_global/unified_rsaca_levir_cc_seed1111/best_snapshot_for_paper.json,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_prenorm_changed_global/unified_rsaca_levir_cc_seed1111/snapshots/unified_rsaca_levir_cc_seed1111_checkpoint_10000.pt,1,selection_and_test_record,
run-713f09d358961bcb,unified_rsaca_levir_cc_seed2222,experiments/reliability_sparse_rsaca_v1_prenorm_changed_global/unified_rsaca_levir_cc_seed2222,levir_cc,levir_cc,False,RSACA,completed,2222,10000,10000,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_prenorm_changed_global/unified_rsaca_levir_cc_seed2222/best_snapshot_for_paper.json,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_prenorm_changed_global/unified_rsaca_levir_cc_seed2222/snapshots/unified_rsaca_levir_cc_seed2222_checkpoint_10000.pt,1,selection_and_test_record,
run-41220a76fea65732,unified_rsaca_levir_cc_seed3333,experiments/reliability_sparse_rsaca_v1_prenorm_changed_global/unified_rsaca_levir_cc_seed3333,levir_cc,levir_cc,False,RSACA,completed,3333,10000,10000,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_prenorm_changed_global/unified_rsaca_levir_cc_seed3333/best_snapshot_for_paper.json,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_prenorm_changed_global/unified_rsaca_levir_cc_seed3333/snapshots/unified_rsaca_levir_cc_seed3333_checkpoint_9000.pt,1,selection_and_test_record,
run-7b44c140af4db792,unified_rsaca_levir_mci_seed1111,experiments/reliability_sparse_rsaca_v1_prenorm_changed_global/unified_rsaca_levir_mci_seed1111,levir_mci,levir_mci,False,RSACA,completed,1111,10000,10000,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_prenorm_changed_global/unified_rsaca_levir_mci_seed1111/best_snapshot_for_paper.json,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_prenorm_changed_global/unified_rsaca_levir_mci_seed1111/snapshots/unified_rsaca_levir_mci_seed1111_checkpoint_9000.pt,1,selection_and_test_record,
run-42cd30d45b35b0a0,unified_rsaca_levir_mci_seed2222,experiments/reliability_sparse_rsaca_v1_prenorm_changed_global/unified_rsaca_levir_mci_seed2222,levir_mci,levir_mci,False,RSACA,completed,2222,10000,10000,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_prenorm_changed_global/unified_rsaca_levir_mci_seed2222/best_snapshot_for_paper.json,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_prenorm_changed_global/unified_rsaca_levir_mci_seed2222/snapshots/unified_rsaca_levir_mci_seed2222_checkpoint_10000.pt,1,selection_and_test_record,
run-e097a14701ae761c,unified_rsaca_levir_mci_seed3333,experiments/reliability_sparse_rsaca_v1_prenorm_changed_global/unified_rsaca_levir_mci_seed3333,levir_mci,levir_mci,False,RSACA,completed,3333,10000,10000,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_prenorm_changed_global/unified_rsaca_levir_mci_seed3333/best_snapshot_for_paper.json,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_prenorm_changed_global/unified_rsaca_levir_mci_seed3333/snapshots/unified_rsaca_levir_mci_seed3333_checkpoint_10000.pt,1,selection_and_test_record,
run-c0ae299e85517f4a,unified_rsaca_second_cc_seed1111,experiments/reliability_sparse_rsaca_v1_prenorm_changed_global/unified_rsaca_second_cc_seed1111,second_cc,SECOND-CC-AUG,True,RSACA,completed,1111,10000,10000,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_prenorm_changed_global/unified_rsaca_second_cc_seed1111/best_snapshot_for_paper.json,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_prenorm_changed_global/unified_rsaca_second_cc_seed1111/snapshots/unified_rsaca_second_cc_seed1111_checkpoint_10000.pt,1,selection_and_test_record,
run-1df0a0f18269f353,unified_rsaca_second_cc_seed2222,experiments/reliability_sparse_rsaca_v1_prenorm_changed_global/unified_rsaca_second_cc_seed2222,second_cc,SECOND-CC-AUG,True,RSACA,completed,2222,10000,10000,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_prenorm_changed_global/unified_rsaca_second_cc_seed2222/best_snapshot_for_paper.json,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_prenorm_changed_global/unified_rsaca_second_cc_seed2222/snapshots/unified_rsaca_second_cc_seed2222_checkpoint_9000.pt,1,selection_and_test_record,
run-e3613a83482c1960,unified_rsaca_second_cc_seed3333,experiments/reliability_sparse_rsaca_v1_prenorm_changed_global/unified_rsaca_second_cc_seed3333,second_cc,SECOND-CC-AUG,True,RSACA,completed,3333,10000,10000,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_prenorm_changed_global/unified_rsaca_second_cc_seed3333/best_snapshot_for_paper.json,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_prenorm_changed_global/unified_rsaca_second_cc_seed3333/snapshots/unified_rsaca_second_cc_seed3333_checkpoint_10000.pt,1,selection_and_test_record,
run-55b75d3daf728139,unified_rsaca_levir_cc_seed1111,experiments/reliability_sparse_rsaca_v1_prenorm_changed_global_rerun_20260820/unified_rsaca_levir_cc_seed1111,levir_cc,levir_cc,False,RSACA,completed,1111,10000,10000,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_prenorm_changed_global_rerun_20260820/unified_rsaca_levir_cc_seed1111/best_snapshot_for_paper.json,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_prenorm_changed_global_rerun_20260820/unified_rsaca_levir_cc_seed1111/snapshots/unified_rsaca_levir_cc_seed1111_checkpoint_8000.pt,1,selection_and_test_record,
run-6bb40fecc54e7bd0,unified_rsaca_levir_cc_seed2222,experiments/reliability_sparse_rsaca_v1_prenorm_changed_global_rerun_20260820/unified_rsaca_levir_cc_seed2222,levir_cc,levir_cc,False,RSACA,completed,2222,10000,10000,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_prenorm_changed_global_rerun_20260820/unified_rsaca_levir_cc_seed2222/best_snapshot_for_paper.json,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_prenorm_changed_global_rerun_20260820/unified_rsaca_levir_cc_seed2222/snapshots/unified_rsaca_levir_cc_seed2222_checkpoint_8000.pt,1,selection_and_test_record,
run-9aca74c716afbfed,unified_rsaca_levir_cc_seed3333,experiments/reliability_sparse_rsaca_v1_prenorm_changed_global_rerun_20260820/unified_rsaca_levir_cc_seed3333,levir_cc,levir_cc,False,RSACA,completed,3333,10000,10000,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_prenorm_changed_global_rerun_20260820/unified_rsaca_levir_cc_seed3333/best_snapshot_for_paper.json,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_prenorm_changed_global_rerun_20260820/unified_rsaca_levir_cc_seed3333/snapshots/unified_rsaca_levir_cc_seed3333_checkpoint_9000.pt,1,selection_and_test_record,
run-d42294b57d5d501b,unified_rsaca_levir_cc_seed1111,experiments/reliability_sparse_rsaca_v1_whole_gate/unified_rsaca_levir_cc_seed1111,levir_cc,levir_cc,False,RSACA,partial,1111,10000,,,,0,config_only,best_snapshot_for_paper.json
run-98a88af8b233da61,unified_rsaca_levir_cc_seed1111,experiments/reliability_sparse_rsaca_v1_whole_gate_retry/unified_rsaca_levir_cc_seed1111,levir_cc,levir_cc,False,RSACA,completed,1111,10000,10000,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_whole_gate_retry/unified_rsaca_levir_cc_seed1111/best_snapshot_for_paper.json,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_whole_gate_retry/unified_rsaca_levir_cc_seed1111/snapshots/unified_rsaca_levir_cc_seed1111_checkpoint_10000.pt,1,selection_and_test_record,
run-46c0d1d89db78f04,unified_rsaca_levir_cc_seed2222,experiments/reliability_sparse_rsaca_v1_whole_gate_retry/unified_rsaca_levir_cc_seed2222,levir_cc,levir_cc,False,RSACA,completed,2222,10000,10000,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_whole_gate_retry/unified_rsaca_levir_cc_seed2222/best_snapshot_for_paper.json,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_whole_gate_retry/unified_rsaca_levir_cc_seed2222/snapshots/unified_rsaca_levir_cc_seed2222_checkpoint_10000.pt,1,selection_and_test_record,
run-ed06800874516314,unified_rsaca_levir_cc_seed3333,experiments/reliability_sparse_rsaca_v1_whole_gate_retry/unified_rsaca_levir_cc_seed3333,levir_cc,levir_cc,False,RSACA,completed,3333,10000,10000,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_whole_gate_retry/unified_rsaca_levir_cc_seed3333/best_snapshot_for_paper.json,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_whole_gate_retry/unified_rsaca_levir_cc_seed3333/snapshots/unified_rsaca_levir_cc_seed3333_checkpoint_10000.pt,1,selection_and_test_record,
run-e54e745c4a656e85,unified_rsaca_levir_mci_seed1111,experiments/reliability_sparse_rsaca_v1_whole_gate_retry/unified_rsaca_levir_mci_seed1111,levir_mci,levir_mci,False,RSACA,completed,1111,10000,10000,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_whole_gate_retry/unified_rsaca_levir_mci_seed1111/best_snapshot_for_paper.json,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_whole_gate_retry/unified_rsaca_levir_mci_seed1111/snapshots/unified_rsaca_levir_mci_seed1111_checkpoint_10000.pt,1,selection_and_test_record,
run-f277b2e4b7573340,unified_rsaca_levir_mci_seed2222,experiments/reliability_sparse_rsaca_v1_whole_gate_retry/unified_rsaca_levir_mci_seed2222,levir_mci,levir_mci,False,RSACA,completed,2222,10000,10000,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_whole_gate_retry/unified_rsaca_levir_mci_seed2222/best_snapshot_for_paper.json,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_whole_gate_retry/unified_rsaca_levir_mci_seed2222/snapshots/unified_rsaca_levir_mci_seed2222_checkpoint_9000.pt,1,selection_and_test_record,
run-d8a550329779e18d,unified_rsaca_levir_mci_seed3333,experiments/reliability_sparse_rsaca_v1_whole_gate_retry/unified_rsaca_levir_mci_seed3333,levir_mci,levir_mci,False,RSACA,completed,3333,10000,10000,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_whole_gate_retry/unified_rsaca_levir_mci_seed3333/best_snapshot_for_paper.json,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_whole_gate_retry/unified_rsaca_levir_mci_seed3333/snapshots/unified_rsaca_levir_mci_seed3333_checkpoint_7000.pt,1,selection_and_test_record,
run-580b9cbe6e8d90f5,unified_rsaca_second_cc_seed1111,experiments/reliability_sparse_rsaca_v1_whole_gate_retry/unified_rsaca_second_cc_seed1111,second_cc,SECOND-CC-AUG,True,RSACA,completed,1111,10000,10000,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_whole_gate_retry/unified_rsaca_second_cc_seed1111/best_snapshot_for_paper.json,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_whole_gate_retry/unified_rsaca_second_cc_seed1111/snapshots/unified_rsaca_second_cc_seed1111_checkpoint_10000.pt,1,selection_and_test_record,
run-f0cc1498b06ca19b,unified_rsaca_second_cc_seed2222,experiments/reliability_sparse_rsaca_v1_whole_gate_retry/unified_rsaca_second_cc_seed2222,second_cc,SECOND-CC-AUG,True,RSACA,completed,2222,10000,10000,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_whole_gate_retry/unified_rsaca_second_cc_seed2222/best_snapshot_for_paper.json,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_whole_gate_retry/unified_rsaca_second_cc_seed2222/snapshots/unified_rsaca_second_cc_seed2222_checkpoint_10000.pt,1,selection_and_test_record,
run-db67f62b6558db3d,unified_rsaca_second_cc_seed3333,experiments/reliability_sparse_rsaca_v1_whole_gate_retry/unified_rsaca_second_cc_seed3333,second_cc,SECOND-CC-AUG,True,RSACA,completed,3333,10000,10000,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_whole_gate_retry/unified_rsaca_second_cc_seed3333/best_snapshot_for_paper.json,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v1_whole_gate_retry/unified_rsaca_second_cc_seed3333/snapshots/unified_rsaca_second_cc_seed3333_checkpoint_9000.pt,1,selection_and_test_record,
run-517fc6f3af1d234f,unified_rsaca_levir_cc_seed3333,experiments/reliability_sparse_rsaca_v2_detached_gate/aborted/unified_rsaca_levir_cc_seed3333_20260901T072830Z,levir_cc,levir_cc,False,RSACA,unknown,3333,10000,,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v2_detached_gate/aborted/unified_rsaca_levir_cc_seed3333_20260901T072830Z/best_snapshot_for_paper.json,/root/autodl-tmp/z1zy1,0,config_only,
run-4ab02466b06017ae,unified_rsaca_levir_cc_seed1111,experiments/reliability_sparse_rsaca_v2_detached_gate/unified_rsaca_levir_cc_seed1111,levir_cc,levir_cc,False,RSACA,completed,1111,10000,10000,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v2_detached_gate/unified_rsaca_levir_cc_seed1111/best_snapshot_for_paper.json,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v2_detached_gate/unified_rsaca_levir_cc_seed1111/snapshots/unified_rsaca_levir_cc_seed1111_checkpoint_10000.pt,0,config_only,
run-9bb7cd635683b358,unified_rsaca_levir_cc_seed3333,experiments/reliability_sparse_rsaca_v2_detached_gate/unified_rsaca_levir_cc_seed3333,levir_cc,levir_cc,False,RSACA,completed,3333,10000,10000,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v2_detached_gate/unified_rsaca_levir_cc_seed3333/best_snapshot_for_paper.json,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v2_detached_gate/unified_rsaca_levir_cc_seed3333/snapshots/unified_rsaca_levir_cc_seed3333_checkpoint_10000.pt,0,config_only,
run-08f5aaa8bb7be852,unified_rsaca_levir_cc_seed1111,experiments/reliability_sparse_rsaca_v2_paired_control/unified_rsaca_levir_cc_seed1111,levir_cc,levir_cc,False,RSACA,completed,1111,10000,10000,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v2_paired_control/unified_rsaca_levir_cc_seed1111/best_snapshot_for_paper.json,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v2_paired_control/unified_rsaca_levir_cc_seed1111/snapshots/unified_rsaca_levir_cc_seed1111_checkpoint_10000.pt,0,config_only,
run-9c8f2dbc879c5741,unified_rsaca_levir_cc_seed3333,experiments/reliability_sparse_rsaca_v2_paired_control/unified_rsaca_levir_cc_seed3333,levir_cc,levir_cc,False,RSACA,completed,3333,10000,10000,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v2_paired_control/unified_rsaca_levir_cc_seed3333/best_snapshot_for_paper.json,/root/autodl-tmp/z1zy1/experiments/reliability_sparse_rsaca_v2_paired_control/unified_rsaca_levir_cc_seed3333/snapshots/unified_rsaca_levir_cc_seed3333_checkpoint_10000.pt,0,config_only,
run-c173d18236a9813a,second_cc_7_5_val_pareto_locked,experiments/second_cc_7_5_val_pareto_locked,second_cc,SECOND-CC-AUG,True,semantic_cross_attention,unknown,1111,0,,,,4,test_record_without_selection,best_snapshot_for_paper.json;git_info.txt
run-9d33de7a232c23df,second_cc_7_6_stable_locked,experiments/second_cc_7_6_stable_locked,second_cc,SECOND-CC-AUG,True,semantic_cross_attention,unknown,1111,0,,,,4,test_record_without_selection,best_snapshot_for_paper.json
run-4958c622d30010e2,second_cc_card_rgb_baseline,experiments/second_cc_card_rgb_baseline,second_cc,SECOND-CC-AUG,True,CARD,completed,1111,10000,10000,,,0,config_only,best_snapshot_for_paper.json
run-d306e74d8e106a1f,second_cc_card_rgb_baseline,experiments/second_cc_card_rgb_baseline_legacy_noncanonical_20260729_094345,second_cc,SECOND-CC-AUG,True,CARD,unknown,1111,10000,,/root/autodl-tmp/z1zy1/experiments/second_cc_card_rgb_baseline_legacy_noncanonical_20260729_094345/best_snapshot_for_paper.json,/root/autodl-tmp/z1zy1/experiments/second_cc_card_rgb_baseline/snapshots/second_cc_card_rgb_baseline_checkpoint_7000.pt,4,selection_and_test_record,git_info.txt
run-a7b5a90b8178f09b,second_cc_card_semantic_crossattn,experiments/second_cc_card_semantic_crossattn,second_cc,SECOND-CC-AUG,True,semantic_cross_attention,partial,1111,10000,,/root/autodl-tmp/z1zy1/experiments/second_cc_card_semantic_crossattn/best_snapshot_for_paper.json,/root/autodl-tmp/z1zy1/experiments/second_cc_card_semantic_crossattn/snapshots/second_cc_card_semantic_crossattn_checkpoint_9000.pt,4,selection_and_test_record,git_info.txt
run-a8f6f29a2033277b,second_cc_crossattn_lsem0000_pdgrid_reselect_balanced,experiments/second_cc_crossattn_lsem0000_pdgrid_reselect_balanced,second_cc,SECOND-CC-AUG,True,semantic_cross_attention,unknown,1111,0,,,,4,test_record_without_selection,best_snapshot_for_paper.json;git_info.txt
run-baf1d5b30a6408a4,second_cc_crossattn_pd00_lsem0000,experiments/second_cc_crossattn_pd00_lsem0000,second_cc,SECOND-CC-AUG,True,semantic_cross_attention,partial,1111,0,,,,4,test_record_without_selection,best_snapshot_for_paper.json;git_info.txt
run-c0196712a113379d,second_cc_crossattn_pd05_lsem0000,experiments/second_cc_crossattn_pd05_lsem0000,second_cc,SECOND-CC-AUG,True,semantic_cross_attention,partial,1111,0,,,,4,test_record_without_selection,best_snapshot_for_paper.json;git_info.txt
run-813a9770d1b5eda3,second_cc_crossattn_pd05_lsem0005,experiments/second_cc_crossattn_pd05_lsem0005,second_cc,SECOND-CC-AUG,True,semantic_cross_attention,unknown,1111,10000,,,,4,test_record_without_selection,best_snapshot_for_paper.json;git_info.txt
run-a8d4a7a5fcb8fcbb,second_cc_crossattn_pd05_lsem001,experiments/second_cc_crossattn_pd05_lsem001,second_cc,SECOND-CC-AUG,True,semantic_cross_attention,unknown,1111,10000,,,,4,test_record_without_selection,best_snapshot_for_paper.json;git_info.txt
run-a218b33c8aa510d1,second_cc_crossattn_pd07_lsem0000,experiments/second_cc_crossattn_pd07_lsem0000,second_cc,SECOND-CC-AUG,True,semantic_cross_attention,partial,1111,0,,,,4,test_record_without_selection,best_snapshot_for_paper.json;git_info.txt
run-eb6eb56410daf0c6,second_cc_crossattn_pd08_gamma005_lsem0005,experiments/second_cc_crossattn_pd08_gamma005_lsem0005,second_cc,SECOND-CC-AUG,True,semantic_cross_attention,partial,1111,10000,,,,4,test_record_without_selection,best_snapshot_for_paper.json;git_info.txt
run-a1200ccd60a372a8,second_cc_crossattn_pd08_lsem0000,experiments/second_cc_crossattn_pd08_lsem0000,second_cc,SECOND-CC-AUG,True,semantic_cross_attention,partial,1111,10000,,,,4,test_record_without_selection,best_snapshot_for_paper.json;git_info.txt
run-c2d054f7c831db9e,second_cc_crossattn_pd08_lsem0000_reselect_balanced,experiments/second_cc_crossattn_pd08_lsem0000_reselect_balanced,second_cc,SECOND-CC-AUG,True,semantic_cross_attention,unknown,1111,0,,,,4,test_record_without_selection,best_snapshot_for_paper.json;git_info.txt
run-9389b59411f889a3,second_cc_crossattn_pd08_lsem0000_reselect_bestcider,experiments/second_cc_crossattn_pd08_lsem0000_reselect_bestcider,second_cc,SECOND-CC-AUG,True,semantic_cross_attention,unknown,1111,0,,,,4,test_record_without_selection,best_snapshot_for_paper.json;git_info.txt
run-77e45823ae8f1603,second_cc_crossattn_pd08_lsem0000_reselect_spiceconstrained,experiments/second_cc_crossattn_pd08_lsem0000_reselect_spiceconstrained,second_cc,SECOND-CC-AUG,True,semantic_cross_attention,unknown,1111,0,,,,4,test_record_without_selection,best_snapshot_for_paper.json;git_info.txt
run-e4ce4a01228c3ec3,second_cc_crossattn_pd08_lsem0001,experiments/second_cc_crossattn_pd08_lsem0001,second_cc,SECOND-CC-AUG,True,semantic_cross_attention,partial,1111,10000,,,,4,test_record_without_selection,best_snapshot_for_paper.json;git_info.txt
run-2c5be8a03a5e11bc,second_cc_crossattn_pd08_lsem0005,experiments/second_cc_crossattn_pd08_lsem0005,second_cc,SECOND-CC-AUG,True,semantic_cross_attention,unknown,1111,10000,,,,4,test_record_without_selection,best_snapshot_for_paper.json;git_info.txt
run-fa1ab20131ddefbf,second_cc_crossattn_pd08_lsem001,experiments/second_cc_crossattn_pd08_lsem001,second_cc,SECOND-CC-AUG,True,semantic_cross_attention,unknown,1111,10000,,,,4,test_record_without_selection,best_snapshot_for_paper.json;git_info.txt
run-48085f2f8188ccee,second_cc_crossattn_pd09_lsem0000,experiments/second_cc_crossattn_pd09_lsem0000,second_cc,SECOND-CC-AUG,True,semantic_cross_attention,partial,1111,0,,,,4,test_record_without_selection,best_snapshot_for_paper.json;git_info.txt
run-5e072603e274856e,second_cc_crossattn_pd09_lsem0005,experiments/second_cc_crossattn_pd09_lsem0005,second_cc,SECOND-CC-AUG,True,semantic_cross_attention,unknown,1111,10000,,,,4,test_record_without_selection,best_snapshot_for_paper.json;git_info.txt
run-dbd7971491a8494e,second_cc_mci_init_seed1111,experiments/second_cc_mci_init_seed1111,second_cc,SECOND-CC-AUG,True,other,completed,1111,10000,10000,,,0,config_only,best_snapshot_for_paper.json
run-78c7c7538c420fa8,second_cc_mci_init_seed2222,experiments/second_cc_mci_init_seed2222,second_cc,SECOND-CC-AUG,True,other,completed,2222,10000,10000,,,0,config_only,best_snapshot_for_paper.json
run-bd4da092e326f13c,second_cc_mci_init_seed3333,experiments/second_cc_mci_init_seed3333,second_cc,SECOND-CC-AUG,True,other,completed,3333,10000,10000,,,0,config_only,best_snapshot_for_paper.json
run-ac8977c3622c13cc,second_cc_mci_pd05_locked_lr2e4_seed1111,experiments/second_cc_mci_pd05_locked_lr2e4_seed1111,second_cc,SECOND-CC-AUG,True,semantic_cross_attention,unknown,1111,10000,,,,4,test_record_without_selection,best_snapshot_for_paper.json
